Date,CBA.AX,WOW.AX,BHP.AX,CSL.AX
2023-03-07,89.25392150878906,33.866546630859375,40.38795852661133,279.9489440917969
2023-03-08,88.81170654296875,33.66706466674805,40.13516616821289,280.13751220703125
2023-03-09,89.09146118164062,33.70333480834961,40.41591262817383,275.4173889160156
2023-03-10,86.1945571899414,33.730533599853516,39.045291900634766,271.198486328125
2023-03-13,85.84259033203125,33.36783981323242,39.75662612915039,268.5249328613281
2023-03-14,85.98698425292969,32.99607467651367,39.06264114379883,264.6377868652344
2023-03-15,86.09527587890625,33.22275924682617,39.52241134643555,269.3497314453125
2023-03-16,86.00503540039062,33.22275924682617,37.63998031616211,274.2607727050781
2023-03-17,87.04286193847656,33.60359191894531,37.63998031616211,272.34564208984375
2023-03-20,86.7089614868164,33.05048370361328,37.26696014404297,270.1081848144531
2023-03-21,87.10602569580078,33.113956451416016,37.76142501831055,270.1935119628906
2023-03-22,87.66557312011719,33.83934020996094,38.030338287353516,272.5732116699219
2023-03-23,87.56629943847656,33.884681701660156,37.74407196044922,273.2178955078125
2023-03-24,86.49235534667969,33.96628189086914,37.85684585571289,273.5118408203125
2023-03-27,85.79747009277344,34.04789352416992,37.778770446777344,273.9384460449219
2023-03-28,86.69091033935547,34.05696105957031,38.51613235473633,270.2029724121094
2023-03-29,86.94358825683594,34.256439208984375,39.036617279052734,268.82830810546875
2023-03-30,88.21607208251953,34.501258850097656,39.97350311279297,270.6770324707031
2023-03-31,88.73048400878906,34.36525344848633,40.971099853515625,273.3316345214844
2023-04-03,89.58782196044922,34.619140625,40.74555587768555,275.8061828613281
2023-04-04,89.32611083984375,34.83675003051758,39.852054595947266,276.33709716796875
2023-04-05,89.39830780029297,34.90928649902344,39.24481201171875,278.3564758300781
2023-04-06,89.35318756103516,35.389862060546875,39.079986572265625,284.59490966796875
2023-04-11,90.03003692626953,35.72534942626953,39.886749267578125,286.0833435058594
2023-04-12,89.55172729492188,35.82508850097656,40.63277816772461,288.1122131347656
2023-04-13,88.64022827148438,35.42613220214844,40.251094818115234,286.4910583496094
2023-04-14,89.44342041015625,35.779754638671875,40.294464111328125,285.75152587890625
2023-04-17,90.0119857788086,35.6256103515625,40.43326187133789,286.1876525878906
2023-04-18,89.70514678955078,34.95462417602539,40.40723419189453,284.6517333984375
2023-04-19,89.67806243896484,34.89115905761719,41.00579833984375,284.1398620605469
2023-04-20,91.07688903808594,35.14503479003906,39.956146240234375,284.3009948730469
2023-04-21,90.0661392211914,35.08156204223633,39.05397033691406,286.0833435058594
2023-04-24,90.34590911865234,35.3626594543457,38.31660842895508,288.5389099121094
2023-04-26,90.14734649658203,35.53493118286133,38.16914367675781,289.8472900390625
2023-04-27,89.43440246582031,35.50773239135742,38.45541000366211,288.2165832519531
2023-04-28,89.66903686523438,35.20851516723633,38.51613235473633,284.9740905761719
2023-05-01,90.64371490478516,35.2719841003418,38.32528305053711,286.7280578613281
2023-05-02,90.33688354492188,34.98183059692383,37.848167419433594,286.0454406738281
2023-05-03,88.70341491699219,35.32638168334961,37.53588104248047,284.0354919433594
2023-05-04,86.42017364501953,35.244781494140625,38.14311599731445,284.5190124511719
